species,F-163,F-165,F-167,F-169,F-171,F-173,F-175,F-177,F-179,F-181,F-187,F-189,F-191,F-193,F-195,F-197,F-199,F-201,F-203,F-205,F-207,F-209,F-211,F-213,F-215,F-219,F-221,F-133,F-135,F-153,F-137,F-139,F-121,F-123,F-155,F-157,F-159,F-141,F-223,F-145,F-127,F-129,F-131,F-147,F-149,F-161,F-151,F-1,F-10,F-100,F-101,F-102,F-103,F-11,F-12,F-13,F-14,F-16,F-17,F-18,F-19,F-2,F-20,F-23,F-24,F-25,F-26,F-27,F-28,F-29,F-3,F-30,F-31,F-32,F-33,F-34,F-35,F-36,F-37,F-38,F-39,F-4,F-40,F-43,F-44,F-45,F-5,F-59,F-6,F-7,F-8,F-86,F-87,F-88,F-89,F-9,F-90,F-91,F-92,F-93,F-94,F-95,F-96,F-97,F-98,F-99,F-225,F-226,F-227,F-228,F-229,F-230,F-231,F-232,F-233,F-234,F-235,F-236,F-238,F-239,F-242,F-243,F-244,F-245,F-246,F-247,F-248,F-249,F-250,F-251,F-252,F-253,F-254,F-255,F-257,F-262,F-263,F-265,F-266,F-267,F-268,F-269,F-270,F-271,F-274,F-275,F-276,F-277,F-278,F-279,F-280,F-281,F-287,F-288,F-289,F-291,F-292,F-293,F-294,F-295,F-296,F-297,F-298,F-299,F-300,F-301,F-302,F-303,F-304,F-305,F-306,F-307,F-308,F-309,F-310,F-312,F-313,F-314,F-315,F-316,F-317,F-318,F-319,F-320,F-321,F-322,F-323,F-324,F-325,F-326,F-327,F-328,F-329,F-333,F-334,F-335,F-336,F-337,F-339,F-340,F-342,F-343,F-344,F-345,F-349,F-350,F-351,F-352,F-353,F-354,F-355,F-357,F-358,F-360,F-361,F-362,F-363,F-364,F-365,F-366,F-367,F-368,F-369,F-370,F-371,F-373,F-374,F-375,F-376,F-377,F-378,F-379,F-380,F-381,F-382,F-383
Family:Erysipelotrichaceae,NA,NA,0.10357483583736211,0.9222243710339406,NA,NA,-1.0986625646782553,1.6737147680112763,0.5887095170007464,NA,NA,0.730287511639358,NA,NA,NA,-0.29607809909869087,NA,NA,NA,NA,NA,NA,NA,NA,0.31462064694966474,NA,0.08437226751065105,NA,NA,-1.0003139044222413,NA,NA,NA,-1.03113373909605,NA,NA,NA,NA,NA,NA,-0.8076029342750057,NA,NA,NA,NA,-2.6205207750294943,-1.1148744197495186,1.2344502856912158,NA,NA,NA,NA,NA,NA,-0.8575449072698825,1.2506939142179498,-0.48817622774074204,-0.9878081292701959,NA,-2.3747199527278733,NA,NA,-0.28632184333304567,-0.9508002031860088,-2.3166807281107764,1.3070236969405762,NA,-0.8243958663164904,-0.605032429481791,NA,NA,-0.14927632529439494,-0.26647744569892623,0.6321098199206848,-2.204057775272466,NA,0.6044710084346979,NA,NA,3.465078856677243,NA,NA,NA,NA,2.087158915967531,NA,-0.8577088380049354,-0.6512246553211655,1.2329630462497199,2.8461471836819485,-0.7798852192311425,1.3016640611136021,3.487352099585828,0.43546273912391564,1.5486202485728193,NA,3.002111972201091,2.553114614046986,-0.21412086074580053,NA,NA,0.28816188776161755,-0.10028082010923481,NA,1.776454274748183,NA,NA,0.5674064968912486,NA,NA,NA,-0.46347403575129514,1.5736562981275406,NA,NA,NA,NA,-2.2274469207906282,-0.5573336294913435,-2.1305071322894618,NA,-1.8586509622606286,1.5198819752882957,NA,NA,NA,1.524676566366161,-1.950984655563609,NA,1.2845373035209202,-0.42604755737356853,-1.6789905784290964,-1.7182598488939684,0.41014117543613915,NA,NA,-2.1840197634577074,1.445015975398298,NA,-3.563456622382432,1.3913891381048988,-1.6506840145520263,1.2978971017880498,-1.1762763272383467,-0.4304367977526481,0.26419790854579367,0.2618202086501701,NA,NA,-2.382687764429863,NA,-2.289171365549364,NA,3.2033584379562896,-3.380626359332167,NA,0.40092133878964303,NA,NA,-3.0277777305290425,NA,-1.5753020816236794,NA,-0.15052327680744035,0.18148441409382615,NA,-2.686811084056089,NA,NA,NA,-0.5119324884040983,0.3087537830158144,NA,1.1976483514352272,-2.342975673308914,-1.0591447798309097,-1.5898984146432003,NA,-1.067959231415048,-1.2479396934237648,NA,-0.4215413539381335,-1.7147181982147792,-1.0254701190689137,-0.15349021380397865,-2.928593081367272,NA,NA,3.0264619175862792,-1.2980487728638308,-0.04328692863605671,0.40890750829167216,-0.15905615984856225,NA,2.4176234034104107,1.9213690974141575,-0.2706868682008028,NA,NA,1.7575567060520414,1.1539966171506364,NA,0.7276507187836991,NA,-1.079684933520752,0.7950236274753772,1.1398957066229238,NA,NA,-0.9696290478540472,-0.00866035101253726,0.12981726267312382,3.2674120647464235,NA,1.137730443085403,1.3891216165199425,-1.8503096579925877,0.7263719415340127,0.8083459778639267,1.4073137116732892,NA,1.6245127860620707,NA,NA,3.3760256235606487,0.3242188729391812,-2.850232196235279,NA,-1.171811068731005,NA,0.6776069474966647,1.4454375756077513,-0.47954791921742446,-1.7231946406511012,NA,-0.6683874886552438
Family:Ruminococcaceae,0.4933403495836492,0.013888090823110377,-1.1668849288344476,-0.424756606217054,-0.19080749842910882,0.9522098849444252,-1.1238388272859896,-0.2683326280520909,-0.21109045567342744,-1.198658488781994,-0.20795708896233722,0.35995274715445047,-2.8708448575554355,-1.4761817475141732,-0.04325324601653613,-1.084041659533009,0.06053427232925046,-1.4026505434871583,NA,-0.08462250342124822,-1.785076703759875,-1.731564532373951,-0.8598373885064252,-2.3221348657011203,0.4675470328856327,-1.7001042346299073,-1.0177983621198265,-2.0263355967495356,0.35420767331152136,0.16699285272995612,0.2715454088690439,0.6856550643608497,-1.9754860780337462,0.4038303005521316,-0.4678482049701135,1.2352664978374788,-0.6238655051686784,1.5714722186008783,-2.287405975498764,0.9226130240210577,-0.49710015948232544,0.9145561413874475,-1.0212333690951318,0.6283790961800579,-0.9521728584726066,0.510728174983939,1.9035520459295028,-0.6188771146280541,0.7848213340706972,-1.3417038614270684,-2.4601928587898323,1.2220673357160963,-1.1081752664638875,0.7769937344376758,0.2819691433250432,-1.0653265072346745,-0.4801268427201553,0.6425229842573323,-0.4483794460784175,0.547079677262077,0.6944683173290285,0.33953483061712525,-0.964088964333881,0.39475337878503614,-0.6085627165737233,1.6874370831971295,0.4447434616465378,-0.04842461744346582,1.0938708571672078,-3.361753363567904,0.25235552711454157,-0.1427301195773465,1.58528326806697,-1.768255155676044,1.158259839580691,0.11789818551744337,-1.1371405853957546,0.23875218607604787,1.3621641819713441,1.0046881462335535,0.04869051370180111,0.42960408456139787,0.6968107970078672,1.348841231957998,0.104336136456809,-0.06154868903235705,0.4394637032553868,0.9778356276911796,-0.5763177812269341,-1.8079552478234904,1.0814661250364555,-1.0746183013873918,1.0718006012062313,0.8025456590768085,0.1235237978728892,-0.4339034089737227,0.5305748046954726,0.21620570464700684,0.9516361342106736,0.971614677086775,-3.0347752996381523,-0.13886262804346716,1.4714848297516325,0.9909421381509773,0.22692851499960204,-0.4843044071048779,0.8108706713832654,0.3542350603231216,-0.09098840735780145,-0.06549474113947085,1.3125343499957316,0.612801330501348,-0.4988532691864388,0.7624908387049621,-0.1870290575152451,0.013110128241429986,-0.41229330072025827,0.20430562098420152,-0.31501082815954823,0.6368940478025865,0.8018619930468656,1.1889509925523247,-0.7493557910006768,1.4754491715860296,0.600159704223719,1.3223240605453537,-0.015165181566960229,0.6594431308521552,1.7393702934103987,0.6827837679505055,0.5264903330303208,-0.036565252535773946,-1.1345462439488136,-0.2327082897336298,1.5524298373695362,0.8860632233421395,-0.22880717990902913,0.09875750031771946,1.065617934672507,1.2090863015129814,0.024266118769728173,-1.071933198949,1.0602492748263574,-0.0036765520576566013,-0.6478011125808097,-2.2172852184486183,0.76746741972874,1.0318799921346034,0.36461091093800757,1.782862641342942,1.0169287962346076,1.0909276566306958,-1.5874815887120637,0.4272338408584065,-1.5342974894486323,1.2954239589448489,-0.2142399492910257,0.8869271351214985,0.6331489230184612,1.3797226305925465,0.06906046641028846,-0.29095199268639166,0.30181591211476605,-3.099318241381876,0.7880375110088039,0.32014881432839903,-0.42763699876676664,0.49762635704440494,-0.029425942335460822,1.054504178319727,-0.15968806989931966,0.46173922697630915,-0.44784116331386525,1.0900832162167307,0.8543081912492023,-1.2078430739676438,-0.331356209661785,1.2869527227334847,-2.9629376702577055,0.21873195230747777,-0.18274397092257477,-1.0463732129379646,0.9624336948524538,0.555876683805051,-1.133703549159638,1.6068718563834081,1.3543204796866737,1.962960732559399,0.12950429378335615,-1.3124722436953022,1.759250157581275,0.3936186111837709,-0.07694326589206413,0.01626966075534636,-0.9387805800491518,0.0708634883709589,0.5995943270053643,0.2198039105615588,-0.08834143473469364,-1.4721218949262491,0.10594800132107926,NA,1.2995604242263628,-3.840617832046715,0.9281522543546334,0.1599831699717622,1.669223960009623,0.6757033531244729,-0.25694690222818056,0.1780068747982267,0.12822970381160503,0.7732436167571689,-1.3244098107149276,1.2274520226281327,0.06807623473325991,0.3731822222995617,1.3612005637295477,-0.11177658422958778,-1.2619885372371873,1.2746392615243736,0.40648178317609396,0.404899121911822,0.8272910562967997,-0.6599385836006808,-0.19674141774003595,0.7062222495068531,0.6120492671035497,0.41823410310863846,-0.5226311553542635,1.2143003720683672,1.291273275493765,-2.618170260841728,0.513908267945658,1.089503699358476,0.1004165355193487,-0.09472225858510167
Species:P.distasonis,NA,NA,NA,NA,NA,2.518387591447422,NA,NA,NA,NA,0.720434492994219,NA,NA,NA,NA,-0.3460603016469077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6752242143251936,NA,NA,-0.5722945308924527,NA,NA,NA,NA,0.11678569319571146,NA,0.6063288548257653,NA,NA,NA,0.45391251469288574,NA,0.21415344950987336,-0.5377687118270622,NA,0.17631730354168568,-0.04090862984609078,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7115194265212563,NA,NA,NA,NA,0.5832753899201109,NA,NA,-1.4643804436757406,NA,-0.4494948748994413,NA,NA,NA,NA,NA,NA,0.003424679892893301,NA,NA,-1.1926703577767381,NA,NA,-0.5349049292116025,NA,NA,NA,-0.18680142232729974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.8823131579808488,NA,NA,NA,0.38269170037287503,NA,NA,NA,NA,NA,NA,0.7866038052590707,NA,NA,NA,0.7858178327305717,NA,NA,NA,NA,NA,NA,NA,NA,-1.9815487722547245,NA,0.395746255910411,NA,0.3053483254220529,NA,0.3351252961741896,NA,NA,NA,NA,NA,-0.9372638323588883,-2.0550785076380675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006562229882395798,0.4021165564657063,NA,-0.45632135108594013,-0.4399793188030676,NA,NA,NA,1.0567216287106576,NA,NA,-0.40869549053271154,-0.46464656459933495,NA,0.31380414760817954,0.0587738846192931,NA,NA,NA,NA,NA,NA,0.8863542907039761,0.2609090965834267,NA,NA,NA,-1.001585191260026,NA,NA,NA,1.2706303109516037,NA,NA,NA,NA,NA,1.2101644666723002,NA,1.246545914620386,NA,NA,NA,NA,NA,NA,-0.2685145008337585,NA,-1.1294366978971944,NA,2.5419155566344815,NA,0.24759157256230835,-0.8504869891696368,NA,NA,NA,NA,NA,NA,0.1113625097935439,-1.9396211179599872,-0.5770961490592974,-0.8186291301864678,NA,-1.1618977381318656,1.3934166474673864,NA,0.1123441284467398,-0.5182565762806826,NA,NA,-0.39949242431187876,-0.6835717355901744,-1.0255170916307614,-0.6027540628729982,NA,NA,-0.9287621739077672,-0.07074537612469403,NA,NA,NA
Order:Clostridiales,-2.7787477945240133,0.3523669662030374,-0.5961625181417783,0.45863031458966375,-0.20766934397477743,1.0948951267054303,-1.1638757759035872,-0.04767383349984533,-0.4010151961418611,-0.6654739974083905,NA,0.46729136438703855,-1.5549010269321988,-1.316857024833403,0.11359785983360193,-1.075200482332397,-0.40613704651734295,-1.6853590576720126,NA,-1.787883302537146,NA,NA,-0.2779877251515413,-0.7620300141155234,0.8585570354786941,1.650385817765273,-2.1218664713632007,-0.9571895083383986,-1.1244759521619856,0.2840414030348747,-0.14496296185193303,0.33189686400000884,-0.03861548282838323,-0.7916865413351826,-0.9690691010936098,1.1064418554397413,-1.8574391808177126,0.7926236881849706,-3.8336630258049964,0.4621009519845178,-1.1312497888258857,0.4507266896144546,-0.22234571198852304,0.6895591337717835,0.6712747269581849,0.8981653973266639,1.6035092608128454,-1.474103387280718,0.7290072228086267,-0.5064673573187312,NA,-0.16415581131416207,-0.1956465550577554,0.5143930652238422,-0.09706791556878291,-1.0026395942400894,-0.5296996678436683,0.08829853067281965,-0.5514082135124078,-0.33429663063402676,0.9994678351154969,-1.29780604899025,-2.1487890431040726,-0.29583756146347606,-0.19692066378040823,2.3983664643372764,0.46314975493832744,-0.7932457117528385,2.2655039282451583,-1.609328595737576,0.7097109742556423,-0.4440063418302662,0.9303787308655691,-0.5340803062814695,-0.847649150175292,0.705592082559419,-0.2567795889635659,-0.22213175546718744,0.5566409946277528,0.7762965218504071,-1.3784315536444054,1.0127332524512584,1.6565385981128868,0.21715971993194055,0.645558668916174,-0.2722134813386616,0.29318646715429925,1.5161754023616127,-0.04478209484351481,-1.6802358645580515,1.639748135815421,-1.9919115155671083,1.047332851610711,0.6043797860789448,0.5405883173361294,-0.9693153103279627,-0.6460640904336872,-2.047832506696717,2.270753016169163,0.2597559532671135,NA,1.3027694177432656,2.1020995811070864,1.2399093238955556,-0.2787575552125752,-0.7070679975302501,-1.423397441361145,2.5881657329248116,0.3946709421529567,-0.578278804948555,-0.11271756750515813,1.8824993607289338,-1.6949078900595564,0.19292795626265324,0.08507710692455353,-1.3138285924224111,-1.2428288484280066,-1.933932501759485,0.28013573706566924,-0.1243017675059567,-0.6186129108810772,0.16558703541220043,-0.38944302090111005,1.2837823261261208,-0.43457703663384445,0.4228520159031959,-0.37173186683289927,-0.32988347623935355,1.207253089436937,1.387688766883115,1.7148313042657881,0.6597613045110179,-1.8607472618310712,-0.8329828183583042,2.1024976830353155,0.7689871062364899,-0.22578211633537607,0.09165766077420723,0.3958547371354212,0.7287412403016983,-0.9220209758307423,-0.389585569259178,1.629430283998048,0.005057149585639187,0.3340206587661668,-0.4179506777971869,1.5854815405887996,1.3961071550411845,0.3714938210601728,2.1683039929664663,-0.819382510668461,-0.07641504454506926,-5.8207354309226735,0.6101927119731843,-1.1130309142790145,1.5078943027886837,-0.5414744062673231,0.04661814641696571,-0.8193170633127628,0.9559310671973462,-0.7884644215451155,0.5215998446306374,0.9728841108517556,-1.0029086807293042,1.620662628272266,0.006035445314799021,-1.600066025908018,-0.7476491920491181,1.5997160756788722,1.6210565749504569,0.47601198499987923,-0.18042663979867274,-1.5362159449067063,2.357452078576495,-0.40384368526616793,0.5465560281664017,1.3227391191023845,1.3704095617676957,-1.344839734574155,0.38242081131328787,-0.5010502181962116,-0.3316258901482302,-0.5226126244088823,-0.7040097696472113,-0.09395783280650116,0.6971258478390756,-0.2558378179258398,1.3248991131096244,1.7471353952806745,-0.38565710186053737,2.045230556368984,0.7507697114806084,-0.18180489055613447,0.3263106008147401,-2.416984167110369,1.2512533464781486,0.8511495097585384,-0.5756699676099273,-0.5009545577446837,-0.41914885166695626,0.6539307137936324,NA,1.9381998778011196,-0.9110294924614113,0.8709177010535412,-0.1834316583788207,1.3557393241195324,0.8589411551525907,-0.3953260197473479,1.3792540474548476,0.8391020917915769,0.4763184565981505,-0.23367351562675265,1.9930115175886929,-0.13599072763125536,-0.17124130222441286,0.4239469274273474,0.07441656985597814,-0.5639622349496692,1.4522268946106982,-0.1428906233651138,1.9932737405032577,1.3599971932006267,0.5030699698088654,0.5862858313030175,0.3484873487483188,0.9007604403566097,-0.15115409540196506,-0.35254537571719546,0.9937130610655897,0.7817575271084404,-3.983575262333366,-0.1878500311126791,0.26752066498308413,-0.42438214988641954,-0.6718864695047663
Genus:Acidaminococcus,NA,0.9392455651613972,NA,NA,-0.5058925081981489,0.9651256274996483,NA,NA,NA,NA,0.7299898677481276,NA,NA,NA,NA,NA,NA,NA,1.1829324713348277,NA,NA,1.0051316703917708,NA,NA,NA,NA,NA,NA,NA,-0.1779571543899653,-1.429455102382849,-0.004147433022220842,NA,0.9490404747665442,NA,NA,NA,-0.8406005427707415,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8425308101773386,0.7548737972374332,NA,NA,NA,1.8937105869243824,0.4724821347747088,NA,NA,NA,NA,1.523980141080982,0.7893403068939204,NA,NA,0.7369763585403155,NA,1.2264113825510259,NA,NA,NA,NA,NA,-1.0696574886335868,NA,-1.9651323500967668,NA,NA,NA,NA,NA,0.47084316549856675,NA,NA,NA,-1.9000141772014285,NA,NA,-0.5133345205966031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5856373931089212,NA,-0.3722924272693783,NA,1.7111069262650622,NA,NA,NA,NA,-0.9559712765592107,NA,NA,NA,-0.858747571117601,0.4807101628128765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945273539162409,-0.14734182587479575,NA,NA,NA,NA,2.0301961221640763,NA,-1.4205842023507467,NA,0.8480727974678568,NA,NA,NA,NA,0.6207792857678728,-0.2540690962211394,NA,NA,-1.2309859046755625,2.657241583030766,NA,NA,NA,-2.748566447865659,-0.408683957412753,0.32869716955078954,-0.27791625898416844,NA,NA,NA,NA,-0.6904919171195462,0.7940020497609792,NA,2.292411199979096,NA,NA,-1.3755596250065496,NA,2.5023732772326355,NA,NA,NA,NA,NA,NA,-0.015400845405185493,0.4873244421833619,NA,-0.8678418310081842,0.9290276067481568,-0.11294797906462017,-1.5827255480416893,1.5897130891897662,-0.30931767375883923,NA,NA,NA,0.2714884145100542,NA,NA,-1.4464610710635615,-1.1333165104637466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.631423487512049,-0.6846334752137273,-3.645257234816514,NA,0.1301599136397893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.402080730943905,NA,NA,-1.1730075269552533,NA,1.1763376443242552,NA,NA,0.763522425527408,NA,NA,NA,NA
Genus:Dehalobacterium,NA,NA,NA,NA,NA,1.366926257220026,NA,NA,-0.4021054297065634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8952220337436165,NA,1.4234328128350775,NA,NA,NA,NA,NA,-0.1399615769360052,0.32256036592029047,NA,NA,NA,0.06863725336601854,NA,NA,NA,NA,NA,0.5565040881372717,NA,NA,NA,NA,NA,NA,-0.18705572333049617,NA,NA,NA,1.3287867015595725,0.5684096462166179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2077834537856502,0.7990993238355023,NA,NA,0.12285712158750228,NA,NA,NA,-1.1128169897335038,0.8921380967663078,NA,NA,0.9478213350310531,NA,NA,NA,NA,NA,NA,NA,0.3565626426918709,NA,NA,0.09277297073467171,-0.26441719363207666,-1.133668450468959,NA,NA,NA,-1.5426400256869068,NA,NA,NA,1.1680175367318382,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5468808159738927,NA,NA,NA,NA,NA,-0.8623580605910827,0.4751654511811924,-0.7623303174357037,0.005799501209886981,NA,NA,NA,-0.6607412077724844,NA,NA,NA,NA,1.4764136911715213,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6009139888973917,NA,NA,NA,NA,NA,0.13287924095201986,NA,-1.1731726981839161,NA,NA,NA,NA,NA,NA,-0.23396638770992179,NA,NA,NA,0.18935320282915336,-0.9278702169303669,-0.8342928671418346,NA,NA,0.3891549615218723,NA,NA,NA,-0.8380742723051267,NA,NA,NA,NA,NA,NA,-1.6919447573999957,-0.453672125274855,-0.021414967328403228,1.4103137625473845,NA,NA,0.3885601299473986,NA,NA,NA,NA,-2.1773901134540714,NA,NA,NA,NA,-1.2934934874383637,NA,NA,NA,NA,NA,1.0904682808760433,-1.7213762988192707,NA,NA,0.5283186256737425,-0.7796520445802338,NA,0.5463747108800002,NA,-0.017521225331078638,-0.9158337428473197,NA,NA,-0.29075302177550744,NA,0.2580856943962778,0.5901232192787431,NA,NA,-0.004220551874936793,NA,NA,-0.9304823341456823,0.6233551374102012,-0.8364561429751932,NA,NA,0.3098935631622768,NA,NA
Species:P.stercorea,-1.1422366796387056,-0.1546603844264497,NA,NA,0.20227970307277965,NA,1.3108237265490144,NA,NA,1.744673912780105,NA,-0.332660048617227,NA,NA,-2.3080877737255996,NA,0.39246474070687143,NA,NA,0.8906449088189223,0.38618262447521845,0.5764457342243368,NA,-2.544769392662248,NA,-0.23426217954657358,NA,0.9131362180167333,NA,-1.8953805920396651,NA,-1.5075986595852306,-2.1002544422465395,-0.04724441245526395,NA,-4.372057810706962,NA,-2.100705510702022,NA,-0.16266897549852427,0.3999389790689405,-2.2206986641296735,-0.6054435086828929,-0.65661873443003,NA,-2.612719751104904,-0.07635144269966915,0.657400870321645,-0.43345148829971614,NA,NA,0.651775607528251,NA,1.0520303411938785,1.4260830557324886,NA,NA,1.0031665909073244,2.3383111913132484,0.9114998520106126,0.4381949036369459,0.23103480061761725,-0.6275034177240317,NA,NA,-0.8028267111070003,NA,1.6099909228693994,-1.9925756021970087,NA,0.2506647885989871,NA,1.1515411943115614,1.7268051638874238,1.5600603114044396,1.195940309275528,NA,-0.26097886240712576,-0.41473000398715554,-1.762860863315971,NA,0.698338009343702,-2.9106582855011256,0.6115863905225674,NA,NA,1.175050242656901,-1.1841766757040386,NA,NA,-0.15348276736042282,NA,NA,-0.5194224437044186,-1.7635980966041993,NA,-1.3856155899029634,NA,-1.3538373048983974,0.7445688124521707,NA,-2.296385419963443,-0.31866160422078543,NA,NA,-0.9015746244170704,-0.14610433039104048,NA,0.7015428001407177,1.0925238180722374,-3.087193023929382,NA,NA,0.49979287344507217,1.0600384625339438,0.6823823844616016,0.6180323330998514,1.789405712749046,NA,-1.0940524083036725,1.0906306464120366,-0.04733550587653945,0.352615579367468,1.4387178074375506,1.2002425075069736,2.303055703989977,2.58128996808158,0.9825900533080619,-0.7020519655418096,NA,0.4974434173917867,0.8039093969004744,NA,0.496990107042662,-0.9893860666762821,0.7943291347670272,0.18819851300075693,1.5166461281567096,0.2141690026167665,-1.7048625976455942,0.4142094747664622,NA,-1.2011280324988483,0.36519005064801335,NA,NA,-1.0872386279700783,-0.08651264155073723,2.0880575832358446,-0.9885923793853825,-1.0527599119442743,-1.0441718896705168,NA,NA,NA,1.575772574029045,NA,2.0327519688508286,1.516791643418527,-2.3336092130298858,1.522701617905497,2.464584665217405,-0.9426905571405861,NA,NA,-1.1045251990409994,NA,0.5293857877889384,-1.8997005954186228,0.6857487610681291,-3.6389667018016145,NA,1.5358539738418757,-1.6284398727437592,1.3371839486886814,NA,1.810618175887636,1.684318672869116,NA,2.3736968236245723,1.7369917021242687,NA,1.7400628504774431,NA,NA,1.6460867131908725,0.07611741355498378,-0.8626889321537223,NA,NA,1.778301432042248,1.9039518641246393,NA,1.1274503643245732,NA,NA,0.5271059647549463,NA,1.6387459588681883,NA,NA,NA,2.5703564679194506,NA,1.8168485036705697,2.1422035146823255,-0.6176853160878512,0.2894546455306688,-2.730260307847207,-0.114827207952576,NA,0.8215615365607746,0.2569472141705764,0.38607798246128755,NA,0.14178851524855135,NA,0.23745741117579158,NA,NA,-0.008487975285358024,NA,NA,NA,NA,1.478603013317911,0.7851477559394525,2.664558737314961,1.4578006820847482,0.11455946248774854,1.7067889121533737,NA,2.1879976468019477,0.7321438865535257,1.9639288345191435,1.9625602677032514
Genus:Parabacteroides,-1.2541653653566327,NA,-0.02618968515068991,2.2072217213476835,1.3771132047315764,1.991632546735734,-0.2127024568039651,1.2218593948859016,0.235557274266311,-1.667619712882349,0.8903627532533156,-0.03093062090329967,0.16775131599727452,0.06095483180434208,0.7262816584177035,0.11645371864849952,-0.5126317048875445,1.1402493598434167,1.0699412416658318,0.3402341485004925,0.533561031782233,NA,NA,0.9005781972642193,1.7663652628707025,NA,1.7494873430868978,-1.6087782473094054,NA,-1.1374585327079156,1.2481812354098547,-0.10923348318410395,0.029975736230360872,-1.6110992620336575,0.08622017843163421,NA,1.4792700204021565,0.5913512896929105,NA,0.19706661683620336,-0.6217586762767542,-0.2514236931743661,NA,0.692268410247761,-0.13142054945885187,0.675604698234981,2.154323803123169,-1.0408955794812171,0.9139393221171374,0.40111195854658244,NA,1.20739764313516,0.11873252003305257,-1.5261460789251717,NA,NA,1.1449982819637698,0.06108234608339844,-0.772759441367665,0.8017151793239512,1.2062405562120686,0.498125498606861,1.0601058289656407,1.525905684110229,0.7451878393754992,-0.20501103486764088,0.079603107018416,-1.3864236885674308,NA,-0.6218890986535592,0.9230471415525635,1.8831571089425214,-0.6839240391387587,NA,-0.581908735579662,-2.721241422709485,-0.3555499070857052,-1.579552834525456,-0.4112715492039638,0.5379948321916931,-0.9730807003478704,1.197075026962216,-0.24015201558591293,-0.9673075523359727,-1.6383946360684458,0.2511830471430155,1.1098107701547453,-1.0686712487609984,0.07398619133465634,1.9178749664761252,-1.5962395202329802,-2.5310222711114245,-0.6692395827112099,-1.2187464814648439,0.5208409123916775,-0.4765051517028417,-0.9239593467143861,-0.8344045061662594,-1.6339029124183229,-1.6230895489782973,NA,-0.9024745939116966,NA,-0.8797308679678428,0.6764146884270952,-1.8747874124969408,-2.0843980145144982,-0.7337056011066628,0.05542605305350501,0.9697148539325333,0.19756817399464957,-0.03196301738556001,NA,0.21737155223268723,NA,NA,NA,0.4602535453093974,2.2813913866807214,1.6302723204735086,0.43775589375799995,0.745850559984423,-1.494949251366228,-1.3497041946661592,-0.454893998762993,0.9186377346408818,-1.4098337884962033,0.006474505570229855,0.8618276493368904,0.4764606683768644,-0.008172481472912996,1.6252321050679983,1.4596469537693124,1.8006269104699617,1.3296931652816368,0.9743168256396686,-0.8350246956537747,NA,0.942984978456667,2.5387970165613036,-0.7679845508151133,1.1009545523733264,1.1381547347278942,1.4714188042479788,-0.7788905197055292,1.6107479873566601,1.123112070108966,NA,NA,-0.1433774511550362,0.3671264005107323,1.5516507948871427,1.7472712842833997,0.5810909202883032,-1.9816208709535728,-1.1644391335982287,NA,0.48305958678353145,NA,-0.992066372495455,-1.2186810888502948,0.7041282254405725,1.3561256785601896,1.4830092067688017,-0.08181149951874772,-0.24539323777773706,-1.109557364271176,2.082216555057558,0.9213265862732689,0.14057540313496145,0.046100521420554375,-2.4563983386985333,-0.3595531382008901,-1.8970767844400616,-2.8249607878863174,-2.4109006106475754,1.162865644803887,0.26775887983182206,NA,-1.0367776274412233,-2.0816148485686887,NA,-1.9090212403404019,1.8957913290607729,-0.47343844275893376,-0.9711339202334326,-0.4288758670726518,0.03012082002402859,-0.7776985916971291,0.8782656883964194,-2.657958099412109,-0.7090663730057287,1.6747890453181007,-0.3669508345568348,-1.33618571035329,-1.2969967248916827,-1.0011333420767063,-0.7223876966134326,NA,NA,1.2947778863713781,-0.6736402601150026,-2.087691147454504,NA,-2.7964145110908456,0.6268814113884262,0.9760629216447182,0.2690580742348503,-1.5229354373758726,-0.6987477471698833,1.8154534467039007,NA,-0.26313998245090997,-0.4524506751142515,0.25479490075436123,0.44001531241127706,1.4466865162411313,-0.20966228100729953,1.0746273430675477,0.36571280916046267,-1.6259755395320026,NA,0.536071065686605,NA,2.5485546910566708,1.1197949193452026,1.2404296834698494,1.658385608891011,1.4135920791520176,-1.6522382103466768,-1.227442068348905e-4,NA,0.001904476505028535,-0.8777258941315476,NA,0.35761869286476256
