genus,F-163,F-165,F-167,F-169,F-171,F-173,F-175,F-177,F-179,F-181,F-187,F-189,F-191,F-193,F-195,F-197,F-199,F-201,F-203,F-205,F-207,F-209,F-211,F-213,F-215,F-219,F-221,F-133,F-135,F-153,F-137,F-139,F-121,F-123,F-155,F-157,F-159,F-141,F-223,F-145,F-127,F-129,F-131,F-147,F-149,F-161,F-151,F-1,F-10,F-100,F-101,F-102,F-103,F-11,F-12,F-13,F-14,F-16,F-17,F-18,F-19,F-2,F-20,F-23,F-24,F-25,F-26,F-27,F-28,F-29,F-3,F-30,F-31,F-32,F-33,F-34,F-35,F-36,F-37,F-38,F-39,F-4,F-40,F-43,F-44,F-45,F-5,F-59,F-6,F-7,F-8,F-86,F-87,F-88,F-89,F-9,F-90,F-91,F-92,F-93,F-94,F-95,F-96,F-97,F-98,F-99,F-225,F-226,F-227,F-228,F-229,F-230,F-231,F-232,F-233,F-234,F-235,F-236,F-238,F-239,F-242,F-243,F-244,F-245,F-246,F-247,F-248,F-249,F-250,F-251,F-252,F-253,F-254,F-255,F-257,F-262,F-263,F-265,F-266,F-267,F-268,F-269,F-270,F-271,F-274,F-275,F-276,F-277,F-278,F-279,F-280,F-281,F-287,F-288,F-289,F-291,F-292,F-293,F-294,F-295,F-296,F-297,F-298,F-299,F-300,F-301,F-302,F-303,F-304,F-305,F-306,F-307,F-308,F-309,F-310,F-312,F-313,F-314,F-315,F-316,F-317,F-318,F-319,F-320,F-321,F-322,F-323,F-324,F-325,F-326,F-327,F-328,F-329,F-333,F-334,F-335,F-336,F-337,F-339,F-340,F-342,F-343,F-344,F-345,F-349,F-350,F-351,F-352,F-353,F-354,F-355,F-357,F-358,F-360,F-361,F-362,F-363,F-364,F-365,F-366,F-367,F-368,F-369,F-370,F-371,F-373,F-374,F-375,F-376,F-377,F-378,F-379,F-380,F-381,F-382,F-383
Family:Erysipelotrichaceae,NA,NA,0.10357483583736211,0.9222243710339406,NA,NA,-1.0986625646782553,1.6737147680112763,0.5887095170007464,NA,NA,0.730287511639358,NA,NA,NA,-0.29607809909869087,NA,NA,NA,NA,NA,NA,NA,NA,0.31462064694966474,NA,0.08437226751065105,NA,NA,-1.0003139044222413,NA,NA,NA,-1.03113373909605,NA,NA,NA,NA,NA,NA,-0.8076029342750057,NA,NA,NA,NA,-2.6205207750294943,-1.1148744197495186,1.2344502856912158,NA,NA,NA,NA,NA,NA,-0.8575449072698825,1.2506939142179498,-0.48817622774074204,-0.9878081292701959,NA,-2.3747199527278733,NA,NA,-0.28632184333304567,-0.9508002031860088,-2.3166807281107764,1.3070236969405762,NA,-0.8243958663164904,-0.605032429481791,NA,NA,-0.14927632529439494,-0.26647744569892623,0.6321098199206848,-2.204057775272466,NA,0.6044710084346979,NA,NA,3.465078856677243,NA,NA,NA,NA,2.087158915967531,NA,-0.8577088380049354,-0.6512246553211655,1.2329630462497199,2.8461471836819485,-0.7798852192311425,1.3016640611136021,3.487352099585828,0.43546273912391564,1.5486202485728193,NA,3.002111972201091,2.553114614046986,-0.21412086074580053,NA,NA,0.28816188776161755,-0.10028082010923481,NA,1.776454274748183,NA,NA,0.5674064968912486,NA,NA,NA,-0.46347403575129514,1.5736562981275406,NA,NA,NA,NA,-2.2274469207906282,-0.5573336294913435,-2.1305071322894618,NA,-1.8586509622606286,1.5198819752882957,NA,NA,NA,1.524676566366161,-1.950984655563609,NA,1.2845373035209202,-0.42604755737356853,-1.6789905784290964,-1.7182598488939684,0.41014117543613915,NA,NA,-2.1840197634577074,1.445015975398298,NA,-3.563456622382432,1.3913891381048988,-1.6506840145520263,1.2978971017880498,-1.1762763272383467,-0.4304367977526481,0.26419790854579367,0.2618202086501701,NA,NA,-2.382687764429863,NA,-2.289171365549364,NA,3.2033584379562896,-3.380626359332167,NA,0.40092133878964303,NA,NA,-3.0277777305290425,NA,-1.5753020816236794,NA,-0.15052327680744035,0.18148441409382615,NA,-2.686811084056089,NA,NA,NA,-0.5119324884040983,0.3087537830158144,NA,1.1976483514352272,-2.342975673308914,-1.0591447798309097,-1.5898984146432003,NA,-1.067959231415048,-1.2479396934237648,NA,-0.4215413539381335,-1.7147181982147792,-1.0254701190689137,-0.15349021380397865,-2.928593081367272,NA,NA,3.0264619175862792,-1.2980487728638308,-0.04328692863605671,0.40890750829167216,-0.15905615984856225,NA,2.4176234034104107,1.9213690974141575,-0.2706868682008028,NA,NA,1.7575567060520414,1.1539966171506364,NA,0.7276507187836991,NA,-1.079684933520752,0.7950236274753772,1.1398957066229238,NA,NA,-0.9696290478540472,-0.00866035101253726,0.12981726267312382,3.2674120647464235,NA,1.137730443085403,1.3891216165199425,-1.8503096579925877,0.7263719415340127,0.8083459778639267,1.4073137116732892,NA,1.6245127860620707,NA,NA,3.3760256235606487,0.3242188729391812,-2.850232196235279,NA,-1.171811068731005,NA,0.6776069474966647,1.4454375756077513,-0.47954791921742446,-1.7231946406511012,NA,-0.6683874886552438
Family:Ruminococcaceae,0.4933403495836492,0.013888090823110377,-1.1668849288344476,-0.424756606217054,-0.19080749842910882,0.9522098849444252,-1.1238388272859896,-0.2683326280520909,-0.21109045567342744,-1.198658488781994,-0.20795708896233722,0.35995274715445047,-2.8708448575554355,-1.4761817475141732,-0.04325324601653613,-1.084041659533009,0.06053427232925046,-1.4026505434871583,NA,-0.08462250342124822,-1.785076703759875,-1.731564532373951,-0.8598373885064252,-2.3221348657011203,0.4675470328856327,-1.7001042346299073,-1.0177983621198265,-2.0263355967495356,0.35420767331152136,0.16699285272995612,0.2715454088690439,0.6856550643608497,-1.9754860780337462,0.4038303005521316,-0.4678482049701135,1.2352664978374788,-0.6238655051686784,1.5714722186008783,-2.287405975498764,0.9226130240210577,-0.49710015948232544,0.9145561413874475,-1.0212333690951318,0.6283790961800579,-0.9521728584726066,0.510728174983939,1.9035520459295028,-0.6188771146280541,0.7848213340706972,-1.3417038614270684,-2.4601928587898323,1.2220673357160963,-1.1081752664638875,0.7769937344376758,0.2819691433250432,-1.0653265072346745,-0.4801268427201553,0.6425229842573323,-0.4483794460784175,0.547079677262077,0.6944683173290285,0.33953483061712525,-0.964088964333881,0.39475337878503614,-0.6085627165737233,1.6874370831971295,0.4447434616465378,-0.04842461744346582,1.0938708571672078,-3.361753363567904,0.25235552711454157,-0.1427301195773465,1.58528326806697,-1.768255155676044,1.158259839580691,0.11789818551744337,-1.1371405853957546,0.23875218607604787,1.3621641819713441,1.0046881462335535,0.04869051370180111,0.42960408456139787,0.6968107970078672,1.348841231957998,0.104336136456809,-0.06154868903235705,0.4394637032553868,0.9778356276911796,-0.5763177812269341,-1.8079552478234904,1.0814661250364555,-1.0746183013873918,1.0718006012062313,0.8025456590768085,0.1235237978728892,-0.4339034089737227,0.5305748046954726,0.21620570464700684,0.9516361342106736,0.971614677086775,-3.0347752996381523,-0.13886262804346716,1.4714848297516325,0.9909421381509773,0.22692851499960204,-0.4843044071048779,0.8108706713832654,0.3542350603231216,-0.09098840735780145,-0.06549474113947085,1.3125343499957316,0.612801330501348,-0.4988532691864388,0.7624908387049621,-0.1870290575152451,0.013110128241429986,-0.41229330072025827,0.20430562098420152,-0.31501082815954823,0.6368940478025865,0.8018619930468656,1.1889509925523247,-0.7493557910006768,1.4754491715860296,0.600159704223719,1.3223240605453537,-0.015165181566960229,0.6594431308521552,1.7393702934103987,0.6827837679505055,0.5264903330303208,-0.036565252535773946,-1.1345462439488136,-0.2327082897336298,1.5524298373695362,0.8860632233421395,-0.22880717990902913,0.09875750031771946,1.065617934672507,1.2090863015129814,0.024266118769728173,-1.071933198949,1.0602492748263574,-0.0036765520576566013,-0.6478011125808097,-2.2172852184486183,0.76746741972874,1.0318799921346034,0.36461091093800757,1.782862641342942,1.0169287962346076,1.0909276566306958,-1.5874815887120637,0.4272338408584065,-1.5342974894486323,1.2954239589448489,-0.2142399492910257,0.8869271351214985,0.6331489230184612,1.3797226305925465,0.06906046641028846,-0.29095199268639166,0.30181591211476605,-3.099318241381876,0.7880375110088039,0.32014881432839903,-0.42763699876676664,0.49762635704440494,-0.029425942335460822,1.054504178319727,-0.15968806989931966,0.46173922697630915,-0.44784116331386525,1.0900832162167307,0.8543081912492023,-1.2078430739676438,-0.331356209661785,1.2869527227334847,-2.9629376702577055,0.21873195230747777,-0.18274397092257477,-1.0463732129379646,0.9624336948524538,0.555876683805051,-1.133703549159638,1.6068718563834081,1.3543204796866737,1.962960732559399,0.12950429378335615,-1.3124722436953022,1.759250157581275,0.3936186111837709,-0.07694326589206413,0.01626966075534636,-0.9387805800491518,0.0708634883709589,0.5995943270053643,0.2198039105615588,-0.08834143473469364,-1.4721218949262491,0.10594800132107926,NA,1.2995604242263628,-3.840617832046715,0.9281522543546334,0.1599831699717622,1.669223960009623,0.6757033531244729,-0.25694690222818056,0.1780068747982267,0.12822970381160503,0.7732436167571689,-1.3244098107149276,1.2274520226281327,0.06807623473325991,0.3731822222995617,1.3612005637295477,-0.11177658422958778,-1.2619885372371873,1.2746392615243736,0.40648178317609396,0.404899121911822,0.8272910562967997,-0.6599385836006808,-0.19674141774003595,0.7062222495068531,0.6120492671035497,0.41823410310863846,-0.5226311553542635,1.2143003720683672,1.291273275493765,-2.618170260841728,0.513908267945658,1.089503699358476,0.1004165355193487,-0.09472225858510167
Genus:Parabacteroides,-1.3595635624591111,NA,-0.13158788225316836,2.101823524245205,1.271715007629098,2.3405300104485907,-0.31810065390644354,1.1164611977834231,0.5096486988687365,-1.7730179099848273,1.036903009412992,-0.13632881800577812,0.062353118894796083,-0.04444336529813636,0.6208834613152251,0.20484150823067515,-0.618029901990023,1.0348511627409382,0.9645430445633533,0.23483595139801405,0.4281628346797546,NA,NA,0.7951800001617408,1.660967065768224,NA,1.6440891459844194,-0.24783937561845715,NA,-1.242856729810394,1.1963194611961885,-0.2146316802865824,-0.07542246087211757,-1.716497459136136,-0.019178018670844232,-1.0686421612154298,1.373871823299678,0.7821313928712983,NA,0.09166841973372493,-0.7271568733792326,0.16642625348770304,NA,0.777925449907992,-0.03290655717500782,0.5702065011325026,2.0948353073247685,-0.199697695214212,0.8085411250146589,0.295713761444104,NA,1.1019994460326816,0.013334322930574127,-1.6315442760276502,NA,NA,1.0396000848612914,0.01177361563196408,-0.8781576384701434,0.7416648021999317,1.1008423591095902,0.39272730150438256,1.145986382261134,1.4205074870077505,0.6397896422730207,-0.21839033324986784,-0.025795090084062444,-0.8676675765969154,NA,-0.7272872957560377,0.8176489444500851,1.777758911840043,-0.617471979314578,NA,-0.21122425736002326,-2.8266396198119637,-0.46094810418818366,-1.2794859235197698,-0.5166697463064422,0.46037619919629014,-0.6556220466303154,1.0916768298597375,-0.34555021268839137,-1.072705749438451,-0.8477048086142885,0.14578485004053704,1.0044125730522668,-1.1740694458634768,-0.031412005767822104,1.8124767693736468,-1.7016377173354587,-2.636420468213903,-0.7746377798136883,-1.3241446785673223,0.4154427152891991,-0.5819033488053201,-1.0293575438168645,-0.9398027032687378,-1.7393011095208013,-1.7284877460807757,NA,-1.0078727910141752,-2.163570651598695,-0.6934228423188147,0.5710164913246167,-1.9801856095994192,-2.1897962116169767,-0.12760747898099922,-0.04997214404897343,0.8643166568300549,0.09216997689217113,-0.13736121448803845,NA,0.11197335513020878,-0.3988240491520705,NA,NA,0.35485534820691894,2.24934392492161,1.5248741233710301,0.3323576966555215,0.6404523628819445,-1.6003474484687064,-1.4551023917686376,-0.5602921958654714,0.8132395375384034,-1.5152319855986818,-0.0534613174554909,0.7564294522344119,0.7014923934396355,-0.11357067857539144,1.6066772600870731,1.354248756666834,1.7707362658756292,1.265116962699414,0.8689186285371902,-0.9404228927562531,NA,0.8375867813541885,2.461738590705781,-0.7837705892279048,0.9955563552708478,1.3970457315493943,1.3660206071455003,-0.8842887168080077,1.5053497902541817,1.0177138730064876,NA,NA,-0.24877564825751464,0.26172820340825387,1.4462525977846643,1.6418730871809213,0.6506341726821561,-0.5430957627325776,-1.2698373307007071,-1.6417492054970813,0.504224112989482,NA,-1.0974645695979335,-1.3240792859527732,0.992895581192325,1.2507274814577112,1.3776110096663232,0.031843869441458283,-0.10962937806332732,-1.2149555613736545,2.0331367885453027,1.0834077543050518,0.16034034898648955,-0.05929767568192407,-2.5617965358010117,-0.4649513353033685,-0.8740097297247491,-2.930358984988796,-0.19569520925333056,1.1865598687953043,0.16236068272934362,NA,-1.1421758245437017,-1.4938658651112218,NA,-2.0144194374428803,1.7903931319582944,0.5004647038936096,-1.076532117335911,-0.5342740641751302,-0.07527737707844985,-0.8830967887996075,0.772867491293941,0.0844558469627818,-0.8144645701082072,1.7693000532955858,-0.47234903165931325,-1.4415839074557684,-0.21056450449395037,-1.1065315391791848,-0.827785893715911,NA,-1.4539423552448998,1.218129102554886,-0.5840657828699672,-2.1930893445569826,1.3564877022233404,-2.901812708193324,0.7304421306082014,0.92388542074715,0.16365987713237187,-1.628333634478351,-0.8041459442723617,1.7100552496014223,NA,-0.3685381795533884,-0.08986340712723184,0.18653625060133988,0.4999828659561966,1.3759293710329095,-0.315060478109778,1.0048642100124536,0.9276410929961874,-1.731373736634481,-1.0730837259644015,0.5425009738400977,NA,2.4431564939541923,1.1646789252920622,1.1834280272292208,1.6291396776695355,1.3524143505289057,-1.7576364074491553,-0.10552094130931333,-1.2628188425440685,0.17094312510431084,-0.983124091234026,NA,0.2522204957622841
Genus:Roseburia,-0.22035058429799187,0.11258247100097474,-0.07470630715602093,-1.2033988758774943,-0.5002112916384263,-0.583608900965233,0.30978776072530984,-0.17558044875934142,-0.04137237232431534,0.293069327065607,-0.9509886594581445,0.870905562873879,-1.0785461400860719,0.21751675371558093,-0.24078009683277923,0.04015522170371866,1.5104989430601412,0.02384560594176895,NA,-1.6318357154588754,-0.751592201367826,-1.0937857355109932,-0.6609366388059581,-0.3381633118867982,-0.9359459060548517,NA,-0.20013933464909875,-0.5003746092596923,0.8255382625368148,0.4726669148583179,-0.16537709960950164,-0.44369455774267497,-1.7705616169258707,0.6323762163961184,-0.5597741844008987,-0.9592506408463184,-0.38612353823586576,0.032750718657062416,0.3075584483370353,0.5392551301756057,0.37780618173880787,-0.9974448011085981,NA,-0.3959873105153604,-1.9291370262734417,-1.8201489444337466,NA,0.46233991037529165,0.3689858137979146,NA,-0.3108381282296425,0.021102609356685564,-0.3295941525970979,0.3241949038539189,0.8472831975530172,1.0771330708610307,0.5970327231745554,0.7356937368499479,0.8750572772999513,-0.9635440873432575,0.12268186001977985,0.9248059737655967,-0.054280130983479974,0.7572693955610614,1.5282135402083943,0.012657320481013354,-0.10259230240866835,0.7959152504379522,0.29553956621247357,-0.6278461062400946,0.8435414459432155,1.8269924226684457,-0.05242277202593733,0.28901414338415365,0.27943968354854165,-0.38539262414869413,1.6203840361297939,1.3213912177353837,-0.7992213087135212,-0.5037980579187803,1.1682264300841907,-1.1366573224469234,-0.326423506904187,0.6544061207726524,0.2972635811174516,0.290274384579917,0.5728050026841758,0.16110745073755325,0.7346744235625594,-1.5494479442390192,0.26142750263818365,0.37339314590487377,-1.309636170030912,1.2546321156871656,-0.9039630593524963,0.17201588011141367,1.5058121250184549,NA,-1.3349360411185713,0.5260323993206236,-1.1845364527437854,-1.2794952828890638,-1.5941258328370167,-1.224097471515818,-0.5764171450295859,-0.7710822952287819,0.043153740849077915,1.0427944678725432,-0.4050036417478896,-1.164168562599662,-0.8717796872966319,0.3988894708724205,-0.268929530863553,1.4770325375134492,1.5136925182091108,1.3163232735588073,-1.6419426989357786,-0.884408860573231,0.7294505850165319,0.9687665458840352,0.2116628559212097,1.3766877964067008,1.0684290704520274,-0.3624094292424115,-0.6780598221439238,-0.0036100048198086654,0.2662413383211497,-0.6926296825762509,-1.3145964864163147,-1.375724716799164,1.4186575050641361,1.5486968685968154,0.031463575836822855,1.463885559307413,1.077603088156193,1.4845993316632047,1.4084189695830678,-2.89988937501076,0.8937825720134215,-0.7810696380892553,1.734640927071636,0.23241835215888773,0.6537509109850101,0.1603308426487592,0.8023447761947163,0.15768838144631364,-0.3946443803477543,-1.2259954097389385,0.7533027619947319,-2.04062352331666,0.31570701884743924,-1.0543468899722002,NA,0.31834232726932515,-3.84485195487879,-0.3206168899461752,1.2127166429360192,0.5021822635940194,0.49022254644410446,-0.32771569149186847,0.5813060077831809,0.7389033206937066,0.26595602482359276,0.4840759787550629,-1.7713143916931062,0.4141454038651631,-0.13980021951275556,-0.1700071149328003,0.007377649627273927,-0.591445600024661,-0.11469705908717692,0.013536432406716592,-0.3760922551179624,-3.0199952193629036,0.9854749789400432,0.3163285561396408,-1.9123260983295658,0.2012919227528121,1.3434831650386856,0.16920633894735415,1.0421083899085053,1.5791417414310938,0.6530433085715696,0.7457834617356914,0.35137310809052336,-0.04145366899961503,1.6423740292192315,-1.3429606325746775,1.0348030762996303,2.195080447015776,-0.5150641139466412,0.4142258775377356,1.1102324796710874,0.12223996890339045,-0.046730853297107355,0.2117944972585768,0.5951421790495881,1.4067555893770582,-0.5457332960409478,0.22395320118517603,1.0296182776549305,NA,-0.40416753493340285,0.8354419813067793,-0.6682050773082986,-1.1568488234514247,1.4756442729439807,0.5202067738623393,-1.7329878013059237,-0.6186600283978843,0.2761688659390801,-1.1091884679303163,0.6775371979416345,-0.17395663083045243,-0.24059654061684738,0.09723512943874008,-0.462501363864085,-0.5967085907038548,0.3204038556999874,-1.6789578676620553,0.2865368557818221,-0.5078142786132028,-0.3766799262368281,1.140184543537628,0.6763574748944892,0.5996281900084359,-0.5049609743430016,1.1747008108362667,0.36989768628187636,-0.5755832706115437,1.2198132031186528,0.537371322571909,1.7476156707322459,0.9960134420205444,0.5551560639001314,0.7872248245436709
Order:Clostridiales,-2.7787477945240133,0.3523669662030374,-0.5961625181417783,0.45863031458966375,-0.20766934397477743,1.0948951267054303,-1.1638757759035872,-0.04767383349984533,-0.4010151961418611,-0.6654739974083905,NA,0.46729136438703855,-1.5549010269321988,-1.316857024833403,0.11359785983360193,-1.075200482332397,-0.40613704651734295,-1.6853590576720126,NA,-1.787883302537146,NA,NA,-0.2779877251515413,-0.7620300141155234,0.8585570354786941,1.650385817765273,-2.1218664713632007,-0.9571895083383986,-1.1244759521619856,0.2840414030348747,-0.14496296185193303,0.33189686400000884,-0.03861548282838323,-0.7916865413351826,-0.9690691010936098,1.1064418554397413,-1.8574391808177126,0.7926236881849706,-3.8336630258049964,0.4621009519845178,-1.1312497888258857,0.4507266896144546,-0.22234571198852304,0.6895591337717835,0.6712747269581849,0.8981653973266639,1.6035092608128454,-1.474103387280718,0.7290072228086267,-0.5064673573187312,NA,-0.16415581131416207,-0.1956465550577554,0.5143930652238422,-0.09706791556878291,-1.0026395942400894,-0.5296996678436683,0.08829853067281965,-0.5514082135124078,-0.33429663063402676,0.9994678351154969,-1.29780604899025,-2.1487890431040726,-0.29583756146347606,-0.19692066378040823,2.3983664643372764,0.46314975493832744,-0.7932457117528385,2.2655039282451583,-1.609328595737576,0.7097109742556423,-0.4440063418302662,0.9303787308655691,-0.5340803062814695,-0.847649150175292,0.705592082559419,-0.2567795889635659,-0.22213175546718744,0.5566409946277528,0.7762965218504071,-1.3784315536444054,1.0127332524512584,1.6565385981128868,0.21715971993194055,0.645558668916174,-0.2722134813386616,0.29318646715429925,1.5161754023616127,-0.04478209484351481,-1.6802358645580515,1.639748135815421,-1.9919115155671083,1.047332851610711,0.6043797860789448,0.5405883173361294,-0.9693153103279627,-0.6460640904336872,-2.047832506696717,2.270753016169163,0.2597559532671135,NA,1.3027694177432656,2.1020995811070864,1.2399093238955556,-0.2787575552125752,-0.7070679975302501,-1.423397441361145,2.5881657329248116,0.3946709421529567,-0.578278804948555,-0.11271756750515813,1.8824993607289338,-1.6949078900595564,0.19292795626265324,0.08507710692455353,-1.3138285924224111,-1.2428288484280066,-1.933932501759485,0.28013573706566924,-0.1243017675059567,-0.6186129108810772,0.16558703541220043,-0.38944302090111005,1.2837823261261208,-0.43457703663384445,0.4228520159031959,-0.37173186683289927,-0.32988347623935355,1.207253089436937,1.387688766883115,1.7148313042657881,0.6597613045110179,-1.8607472618310712,-0.8329828183583042,2.1024976830353155,0.7689871062364899,-0.22578211633537607,0.09165766077420723,0.3958547371354212,0.7287412403016983,-0.9220209758307423,-0.389585569259178,1.629430283998048,0.005057149585639187,0.3340206587661668,-0.4179506777971869,1.5854815405887996,1.3961071550411845,0.3714938210601728,2.1683039929664663,-0.819382510668461,-0.07641504454506926,-5.8207354309226735,0.6101927119731843,-1.1130309142790145,1.5078943027886837,-0.5414744062673231,0.04661814641696571,-0.8193170633127628,0.9559310671973462,-0.7884644215451155,0.5215998446306374,0.9728841108517556,-1.0029086807293042,1.620662628272266,0.006035445314799021,-1.600066025908018,-0.7476491920491181,1.5997160756788722,1.6210565749504569,0.47601198499987923,-0.18042663979867274,-1.5362159449067063,2.357452078576495,-0.40384368526616793,0.5465560281664017,1.3227391191023845,1.3704095617676957,-1.344839734574155,0.38242081131328787,-0.5010502181962116,-0.3316258901482302,-0.5226126244088823,-0.7040097696472113,-0.09395783280650116,0.6971258478390756,-0.2558378179258398,1.3248991131096244,1.7471353952806745,-0.38565710186053737,2.045230556368984,0.7507697114806084,-0.18180489055613447,0.3263106008147401,-2.416984167110369,1.2512533464781486,0.8511495097585384,-0.5756699676099273,-0.5009545577446837,-0.41914885166695626,0.6539307137936324,NA,1.9381998778011196,-0.9110294924614113,0.8709177010535412,-0.1834316583788207,1.3557393241195324,0.8589411551525907,-0.3953260197473479,1.3792540474548476,0.8391020917915769,0.4763184565981505,-0.23367351562675265,1.9930115175886929,-0.13599072763125536,-0.17124130222441286,0.4239469274273474,0.07441656985597814,-0.5639622349496692,1.4522268946106982,-0.1428906233651138,1.9932737405032577,1.3599971932006267,0.5030699698088654,0.5862858313030175,0.3484873487483188,0.9007604403566097,-0.15115409540196506,-0.35254537571719546,0.9937130610655897,0.7817575271084404,-3.983575262333366,-0.1878500311126791,0.26752066498308413,-0.42438214988641954,-0.6718864695047663
Genus:Acidaminococcus,NA,0.9392455651613972,NA,NA,-0.5058925081981489,0.9651256274996483,NA,NA,NA,NA,0.7299898677481276,NA,NA,NA,NA,NA,NA,NA,1.1829324713348277,NA,NA,1.0051316703917708,NA,NA,NA,NA,NA,NA,NA,-0.1779571543899653,-1.429455102382849,-0.004147433022220842,NA,0.9490404747665442,NA,NA,NA,-0.8406005427707415,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8425308101773386,0.7548737972374332,NA,NA,NA,1.8937105869243824,0.4724821347747088,NA,NA,NA,NA,1.523980141080982,0.7893403068939204,NA,NA,0.7369763585403155,NA,1.2264113825510259,NA,NA,NA,NA,NA,-1.0696574886335868,NA,-1.9651323500967668,NA,NA,NA,NA,NA,0.47084316549856675,NA,NA,NA,-1.9000141772014285,NA,NA,-0.5133345205966031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5856373931089212,NA,-0.3722924272693783,NA,1.7111069262650622,NA,NA,NA,NA,-0.9559712765592107,NA,NA,NA,-0.858747571117601,0.4807101628128765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.945273539162409,-0.14734182587479575,NA,NA,NA,NA,2.0301961221640763,NA,-1.4205842023507467,NA,0.8480727974678568,NA,NA,NA,NA,0.6207792857678728,-0.2540690962211394,NA,NA,-1.2309859046755625,2.657241583030766,NA,NA,NA,-2.748566447865659,-0.408683957412753,0.32869716955078954,-0.27791625898416844,NA,NA,NA,NA,-0.6904919171195462,0.7940020497609792,NA,2.292411199979096,NA,NA,-1.3755596250065496,NA,2.5023732772326355,NA,NA,NA,NA,NA,NA,-0.015400845405185493,0.4873244421833619,NA,-0.8678418310081842,0.9290276067481568,-0.11294797906462017,-1.5827255480416893,1.5897130891897662,-0.30931767375883923,NA,NA,NA,0.2714884145100542,NA,NA,-1.4464610710635615,-1.1333165104637466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.631423487512049,-0.6846334752137273,-3.645257234816514,NA,0.1301599136397893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.402080730943905,NA,NA,-1.1730075269552533,NA,1.1763376443242552,NA,NA,0.763522425527408,NA,NA,NA,NA
Genus:Dehalobacterium,NA,NA,NA,NA,NA,1.366926257220026,NA,NA,-0.4021054297065634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8952220337436165,NA,1.4234328128350775,NA,NA,NA,NA,NA,-0.1399615769360052,0.32256036592029047,NA,NA,NA,0.06863725336601854,NA,NA,NA,NA,NA,0.5565040881372717,NA,NA,NA,NA,NA,NA,-0.18705572333049617,NA,NA,NA,1.3287867015595725,0.5684096462166179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.2077834537856502,0.7990993238355023,NA,NA,0.12285712158750228,NA,NA,NA,-1.1128169897335038,0.8921380967663078,NA,NA,0.9478213350310531,NA,NA,NA,NA,NA,NA,NA,0.3565626426918709,NA,NA,0.09277297073467171,-0.26441719363207666,-1.133668450468959,NA,NA,NA,-1.5426400256869068,NA,NA,NA,1.1680175367318382,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.5468808159738927,NA,NA,NA,NA,NA,-0.8623580605910827,0.4751654511811924,-0.7623303174357037,0.005799501209886981,NA,NA,NA,-0.6607412077724844,NA,NA,NA,NA,1.4764136911715213,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6009139888973917,NA,NA,NA,NA,NA,0.13287924095201986,NA,-1.1731726981839161,NA,NA,NA,NA,NA,NA,-0.23396638770992179,NA,NA,NA,0.18935320282915336,-0.9278702169303669,-0.8342928671418346,NA,NA,0.3891549615218723,NA,NA,NA,-0.8380742723051267,NA,NA,NA,NA,NA,NA,-1.6919447573999957,-0.453672125274855,-0.021414967328403228,1.4103137625473845,NA,NA,0.3885601299473986,NA,NA,NA,NA,-2.1773901134540714,NA,NA,NA,NA,-1.2934934874383637,NA,NA,NA,NA,NA,1.0904682808760433,-1.7213762988192707,NA,NA,0.5283186256737425,-0.7796520445802338,NA,0.5463747108800002,NA,-0.017521225331078638,-0.9158337428473197,NA,NA,-0.29075302177550744,NA,0.2580856943962778,0.5901232192787431,NA,NA,-0.004220551874936793,NA,NA,-0.9304823341456823,0.6233551374102012,-0.8364561429751932,NA,NA,0.3098935631622768,NA,NA
